title,genres,year,rating
Burning Days,Drama|Thriller,2022.0,3.6
Burning Down the House,(no genres listed),2001.0,0.5
Burning Ghost,Drama|Fantasy|Romance,2019.0,3.25
"Burning Hot Summer, A (Un été brûlant)",Drama,2011.0,2.79
Burning Kentucky,Thriller,2019.0,4.0
Burning Love,(no genres listed),1983.0,1.0
Burning Man,Comedy|Drama|Romance,2011.0,3.5
Burning Men,Comedy|Drama|Fantasy,2019.0,2.5
Burning Palms,Comedy|Drama,2010.0,2.67
Burning Paradise,Action|Adventure|Fantasy,1994.0,3.25
"Burning Plain, The",Drama|Romance,2008.0,3.43
Burning Rage,Drama,1984.0,3.0
Burning Sands,Drama,2017.0,3.42
Burning Secret,Drama,1988.0,2.36
Burning Shadow,Thriller,2018.0,2.0
Burning an Illusion,(no genres listed),1981.0,4.5
Burning at Both Ends,Drama,2021.0,1.83
Burning the Future: Coal in America,Documentary,2008.0,3.0
"Burning, The",Horror,1981.0,2.98
Burnout,Action|Drama,1979.0,5.0
Burnout 2,Action|Comedy,2016.0,3.21
Burnt,Drama,2015.0,3.31
Burnt Evidence,Crime|Mystery,1954.0,3.0
Burnt Money (Plata Quemada),Action|Crime|Drama|Romance|Thriller,2000.0,3.38
Burnt Offerings,Horror,1976.0,2.93
Burnt Out,Drama,2006.0,3.0
Burnt by the Sun (Utomlyonnye solntsem),Drama,1994.0,4.02
Burnt by the Sun 2 (Utomlyonnye solntsem 2),Drama,2010.0,2.28
Burnt by the Sun 2: Citadel,Drama|War,2011.0,1.79
Burroughs: The Movie,Documentary,1983.0,3.57
Burrow,Animation|Children,2020.0,3.45
"Burrowers, The",Horror|Thriller|Western,2008.0,3.04
Burst City,Action|Sci-Fi,1982.0,2.5
Burt's Buzz,Documentary,2014.0,3.34
Burton and Taylor,Drama,2013.0,3.25
Bury Me Behind the Baseboard,Drama,2009.0,3.19
Bury Me an Angel,Action|Drama,1972.0,3.0
Bury My Heart at Wounded Knee,Drama|Western,2007.0,3.17
Burying the Ex,Comedy|Horror,2015.0,2.66
"Burzynski, the Movie",Documentary,2010.0,3.5
Bus 174 (Ônibus 174),Crime|Documentary,2002.0,3.81
Bus Driver,Action,2016.0,5.0
Bus Nut,(no genres listed),2014.0,1.5
Bus Riley's Back In Town,Drama,1965.0,3.25
Bus Stop,Comedy|Drama|Romance,1956.0,3.35
Busco Novio Para Mi Mujer,Comedy,2016.0,2.25
Bush Christmas,Action|Adventure|Comedy,1947.0,3.38
Bush Mama,Drama,1979.0,3.67
Bush Pilot,Adventure,1947.0,2.5
Bush's Brain,Documentary,2004.0,3.27
"Busher, The",Comedy|Drama,1919.0,3.17
Bushido: The Cruel Code of the Samurai,Action|Drama,1963.0,3.6
Bushwhacked,Adventure|Comedy|Crime|Mystery,1995.0,2.57
Bushwick,Action|Thriller,2017.0,2.58
Business Ethics,Comedy|Thriller,2020.0,3.75
Business Man,Action,2012.0,2.92
Business as Usual,Drama,1988.0,1.0
Business in Distress,Comedy,1931.0,3.5
"Business of Being Born, The",Documentary,2008.0,3.56
"Business of Fancydancing, The",Drama,2002.0,3.09
"Business of Strangers, The",Action|Drama|Thriller,2001.0,3.29
"Business, The",Action|Comedy|Crime|Drama|Thriller,2005.0,3.36
Businessmen,Adventure|Comedy|Drama,1962.0,3.73
Businessmen,Crime|Drama,2018.0,2.88
Busjack Returns,Comedy,2017.0,1.5
Busses Roar (Buses Roar),Drama|Romance|War,1942.0,2.0
Busted,Comedy,1997.0,1.5
Buster,Comedy|Crime,1988.0,2.66
Buster & Chauncey's Silent Night,Animation|Children,1998.0,2.62
Buster Keaton: A Hard Act to Follow,Documentary,1987.0,3.86
Buster and Billie,Crime|Drama,1974.0,3.5
Buster's Mal Heart,Drama|Mystery,2017.0,3.3
Buster's World,Children,2021.0,2.0
Busters verden,Children,1984.0,4.0
Bustin' Down the Door,Documentary,2009.0,4.25
Bustin' Loose,Comedy,1981.0,2.81
Busting,Crime|Drama,1974.0,3.29
Busy Bodies,Comedy,1933.0,2.91
But Always,Drama|Romance,2014.0,5.0
But Forever in My Mind,Comedy|Drama,1999.0,3.0
But I'm a Cheerleader,Comedy,1999.0,3.44
But Muzeyyen That's the Deepest Desire,Drama|Romance,2014.0,2.67
But Not for Me,Comedy|Romance,1959.0,3.0
But What If This Is Love?,Drama|Romance,1961.0,2.5
Butch Cassidy and the Sundance Kid,Action|Western,1969.0,4.03
Butch Jamie,Comedy|Documentary|Romance,2007.0,2.7
Butch and Sundance: The Early Days,Western,1979.0,2.7
"Butcher Boy, The",Comedy|Drama,1997.0,3.61
Butcher Boys (Bone Boys),Action|Comedy|Horror|Thriller,2012.0,1.56
Butcher's Crossing,Western,2022.0,1.75
"Butcher's Wife, The",Comedy|Romance,1991.0,2.85
"Butcher, Baker, Nightmare Maker",Horror,1982.0,3.06
"Butcher, The (Boucher, Le)",Drama|Thriller,1970.0,3.45
Butchers,Horror,2021.0,1.25
Butlers in Love,Comedy|Romance,2022.0,5.0
Butley,Drama,1974.0,3.18
Butt Boy,Comedy|Thriller,2019.0,3.19
Butter,Comedy,2011.0,3.28
Butter,Drama,2020.0,3.75
Butter Lamp,Children,2013.0,3.38
Butter on the Latch,Drama|Fantasy|Horror,2013.0,2.58
Butterfield 8,Drama,1960.0,3.08
Butterflies,Comedy|Drama,2018.0,3.44
Butterflies Are Free,Comedy|Drama,1972.0,3.28
Butterflies Have No Memories,(no genres listed),2009.0,3.83
Butterfly,(no genres listed),1974.0,2.25
Butterfly,Children|Drama,2004.0,2.3
Butterfly,Comedy|Drama|Romance,2015.0,2.86
Butterfly,Drama,1982.0,2.34
Butterfly (La lengua de las mariposas),Drama,1999.0,3.78
Butterfly Caught,Drama,2017.0,3.33
Butterfly Girl,Documentary,2014.0,2.5
Butterfly House,Children|Comedy,2019.0,1.5
Butterfly Kiss,Action|Crime|Romance,2006.0,2.3
Butterfly Kiss,Drama|Thriller,1995.0,3.14
Butterfly Kisses,Documentary|Horror,2018.0,3.46
Butterfly Man,Drama|Romance,2002.0,3.5
Butterfly Stroke,Drama,2020.0,3.36
Butterfly Sword,Action|Adventure|Fantasy,1993.0,3.33
Butterfly Vision,Drama,2022.0,3.62
Butterfly on a Wheel (Shattered),Crime|Drama|Thriller,2007.0,3.21
Butterfly on the Shoulder,Drama|Thriller,1978.0,3.38
"Butterfly, The (Papillon, Le)",Comedy|Drama,2002.0,3.77
Buttoners,Comedy,1997.0,3.5
Buttons,Children,2018.0,1.17
Buttwhistle,Comedy|Crime|Drama|Romance,2014.0,5.0
Buud Yam,Drama,1997.0,3.75
Buy & Cell,(no genres listed),1989.0,2.0
Buy It Now,Documentary|Drama,2005.0,3.0
Buy Me,Drama,2017.0,2.43
"Buy the Ticket, Take the Ride: Hunter S. Thompson on Film",Documentary,2006.0,3.43
BuyBust,Action|Drama|Thriller,2018.0,2.65
Buying the Cow,Comedy|Romance,2002.0,2.75
Buzkashi Boys,(no genres listed),2012.0,3.0
Buzz Lightyear of Star Command: The Adventure Begins,Adventure|Animation|Children|Comedy|Sci-Fi,2000.0,3.05
Buzzard,Comedy|Drama|Horror,2015.0,3.21
Buñuel in the Labyrinth of the Turtles,Animation,2019.0,2.45
Bułgarski Pościkk,Action|Comedy,2001.0,2.5
Bwoy,Drama,2016.0,2.67
By Candlelight,Comedy|Romance,1933.0,2.5
By Day's End,Horror|Romance,2020.0,2.5
By God's Grace,(no genres listed),2014.0,3.5
By Hook or By Crook,Action|Comedy,1980.0,3.0
By Hook or by Crook,Crime|Drama|Romance,2001.0,3.67
By Love Possessed,Drama,1961.0,3.5
By Our Selves,(no genres listed),2015.0,3.0
By The Grace of God,Drama,2019.0,3.29
By a Hair,Comedy|Drama,2019.0,2.88
By the Bluest of Seas (U samogo sinego morya),Drama,1936.0,2.3
By the Grace of...,Drama,2021.0,2.0
By the Gun,Crime|Drama|Thriller,2014.0,2.39
By the Law,Drama,1926.0,3.33
By the Light of the Silvery Moon,Children|Musical|Romance,1953.0,3.27
By the People: The Election of Barack Obama,Documentary,2009.0,4.29
By the Pricking of My Thumbs (Mon petit doigt m'a dit...),Comedy|Mystery,2005.0,2.57
By the Ravine,Drama|War,1962.0,3.25
By the Sea,Comedy,1915.0,2.54
By the Sea,Drama|Romance,2015.0,2.66
By the Sword,Drama,1991.0,2.83
By the Time It Gets Dark,Drama,2016.0,2.6
By the Will of Chingis Khan,Action|Adventure|Drama|War,2009.0,1.67
Bye Bye Birdie,Comedy|Musical,1963.0,3.23
Bye Bye Birdie,Drama,1995.0,2.0
Bye Bye Blue Bird,Comedy|Drama,1999.0,4.17
Bye Bye Braverman,Comedy|Drama,1968.0,2.94
Bye Bye Brazil (Bye Bye Brasil),Drama,1980.0,3.5
Bye Bye Germany,Comedy|Drama|War,2017.0,3.6
Bye Bye Monkey (Ciao maschio),Comedy|Drama|Fantasy,1978.0,3.0
Bye Bye Morons,Comedy|Drama,2020.0,3.02
"Bye Bye, Love",Comedy,1995.0,2.93
Bye-Bye,Drama,1995.0,2.78
Byelorussian Station,Drama,1971.0,3.27
Byleth,Drama|Horror,1972.0,1.0
Byomkesh Hotyamancha,Mystery,2022.0,1.0
"Byron, Ballad for a Daemon",Drama,1998.0,1.83
Bytte Bytte Købmand,Comedy,2010.0,1.75
Byzance,Documentary,1964.0,3.25
Byzantium,Drama|Fantasy|Thriller,2012.0,3.37
Być jak Kazimierz Deyna,Comedy,2012.0,2.5
Bécassine !,Comedy,2018.0,2.62
"Bête humaine, La",Drama,1938.0,3.59
"Bûche, La",Comedy|Drama,1999.0,2.9
Büyük Adam Küçük Aşk,Drama,2001.0,3.75
C Me Dance,(no genres listed),2009.0,1.75
C'est La Vie,Comedy|Drama,1990.0,3.5
C'est Si Bon,Comedy|Drama|Romance,2015.0,4.5
C'est la vie,Comedy|Drama,2001.0,2.67
C'est la vie!,Comedy,2017.0,3.5
C'est magnifique!,Comedy|Drama,2022.0,3.25
C'est pas parce qu'on a rien à dire qu'il faut fermer sa gueule!,Comedy,1975.0,3.5
C'est quoi la vie?,Drama,1999.0,4.25
C'est tout pour moi!,Comedy,2017.0,4.25
C'mon C'mon,Drama,2021.0,3.59
C'était Un Rendez-Vous,Action|Romance,1976.0,3.59
C(r)ook (Basta - Rotwein Oder Totsein),Comedy,2004.0,3.55
C.B. Hustlers,(no genres listed),1976.0,0.5
C.C. & Company (Chrome Hearts),Action|Comedy|Drama,1970.0,4.0
C.H.O.M.P.S.,Comedy|Sci-Fi,1979.0,2.08
C.H.U.D.,Horror,1984.0,2.4
C.H.U.D. II - Bud the Chud,Comedy|Horror,1989.0,2.04
C.I.A. Secret Story,Horror|Thriller,1975.0,1.5
C.I.Ape,Action|Children|Comedy|Sci-Fi,2021.0,0.75
C.O.G.,Comedy|Drama,2013.0,2.92
C.R.A.Z.Y.,Drama,2005.0,3.86
C.S.A.: The Confederate States of America,Comedy|Drama,2004.0,3.04
C/O Saira Banu,Children|Drama,2017.0,2.67
C/o Kancharapalem,Drama,2018.0,2.0
C600,Sci-Fi,2020.0,3.0
C600: Infiltration,Sci-Fi,2021.0,3.0
C600: Step Back in Time,Sci-Fi,2021.0,3.25
CALL TV,Comedy|Crime|Mystery|Thriller,2018.0,4.5
CB4 - The Movie,Comedy,1993.0,2.95
CBGB,Drama,2013.0,3.45
CBI 5: The Brain,Action|Crime|Thriller,2022.0,2.0
CHiPS,Action|Comedy|Drama,2017.0,3.01
CHiPs 99,Action|Crime,1998.0,2.5
CJ7 (Cheung Gong 7 hou),Children|Comedy|Sci-Fi,2008.0,3.16
CKY 3,Action|Comedy,2001.0,5.0
CM Punk: Best in the World,Action|Drama,2012.0,3.39
CM101MMXI Fundamentals,Comedy|Documentary,2013.0,4.08
CMYLMZ,Comedy,2008.0,4.0
CODA,Drama,2021.0,3.93
COVID-19: Invasion,Action|Thriller,2021.0,0.5
COVID-19: The System,Documentary,2020.0,0.5
COVID-21: Lethal Virus,Horror|Sci-Fi|Thriller,2021.0,1.11
CQ,Drama,2001.0,3.26
CSI: Immortality,Crime|Mystery,2015.0,4.0
CSNY Déjà Vu,Documentary,2008.0,2.91
CT Fletcher: My Magnificent Obsession,Documentary,2015.0,3.5
CTRL,Horror|Sci-Fi,2018.0,2.5
Ca$h,Action|Comedy|Crime|Thriller,2008.0,3.25
Ca$h,Crime|Thriller,2010.0,2.94
"Cab for Three, A (Taxi para tres)",Action|Comedy|Crime|Drama,2001.0,3.42
Cab to Canada,Drama,1998.0,3.0
Caballero a la Medida,Comedy,1954.0,3.0
Cabaret,Animation,1984.0,2.5
Cabaret,Drama|Musical,1972.0,3.87
Cabaret Balkan (Bure Baruta),Drama,1998.0,3.5
Cabaret Maxime,(no genres listed),2018.0,3.5
Cabbages and Kings,Comedy,1978.0,4.25
Cabeza de Vaca,Action|Adventure,1991.0,3.16
Cabin 28,Horror,2017.0,1.7
Cabin Boy,Comedy,1994.0,2.38
Cabin Fever,(no genres listed),2000.0,2.5
Cabin Fever,Horror,2016.0,2.36
Cabin Fever,Horror|Thriller,2002.0,2.83
Cabin Fever: Patient Zero,Horror|Sci-Fi|Thriller,2014.0,2.48
Cabin Girl,Horror|Thriller,2023.0,4.0
Cabin by the Lake,(no genres listed),2000.0,2.5
Cabin in the Sky,Fantasy|Musical,1943.0,3.3
"Cabin in the Woods, The",Comedy|Horror|Sci-Fi|Thriller,2012.0,3.65
"Cabinet of Caligari, The",Thriller,1962.0,2.97
"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)",Crime|Fantasy|Horror,1920.0,3.89
"Cabinet of Dr. Ramirez, The",Comedy,1991.0,2.71
Cabiria,Adventure|Drama|War,1914.0,3.05
"Cable Guy, The",Comedy|Thriller,1996.0,2.72
Cabo Blanco,Adventure|Drama|Romance,1980.0,3.06
Cachito,(no genres listed),1996.0,2.75
Cactus,Drama|Romance,1986.0,2.5
Cactus Flower,Comedy,1969.0,3.49
Cactus Jack,Drama|Horror|Thriller,2021.0,2.5
Cadaver,Drama|Horror|Thriller,2020.0,2.93
Cadaver,Horror,2006.0,2.5
"Cadaver Christmas, A",Comedy|Horror,2011.0,2.0
Cadavres,Comedy,2009.0,2.0
Caddie,Drama|Romance,1976.0,2.0
"Caddy, The",Comedy|Musical,1953.0,2.93
Caddyshack,Comedy,1980.0,3.66
Caddyshack II,Comedy,1988.0,2.11
Cadena perpetua,Crime|Drama|Thriller,1979.0,3.12
Cadence,Drama,1990.0,3.06
Cadet Kelly,Comedy,2002.0,2.9
Cadillac Man,Comedy|Crime,1990.0,2.76
Cadillac Records,Drama|Musical,2008.0,3.47
Cado dalle Nubi,Comedy,2009.0,3.5
Caedes,Comedy|Horror,2015.0,1.88
Caesar Must Die (Cesare deve morire),Drama,2012.0,3.65
Caesar and Cleopatra,Comedy|Drama|War,1945.0,2.9
Cafard,Animation|Drama|War,2015.0,3.25
Cafe Funiculi Funicula,Comedy|Fantasy,2018.0,4.0
Cafe Noir,Drama|Romance,2009.0,3.0
Cafe Romeo,(no genres listed),1992.0,1.0
Cafe Society,Crime|Drama|Mystery,1997.0,2.5
Caffeine,Comedy,2007.0,2.58
Café Bar,(no genres listed),1974.0,3.25
Café Chantant,Comedy,1953.0,2.0
Café Derby,Drama,2015.0,3.0
Café Express,Comedy,1981.0,3.0
Café Lumière,Drama,2003.0,3.29
Café Metropole,Comedy|Drama|Romance,1937.0,2.83
Café Paraíso,Comedy|Drama,2008.0,3.0
Café Society,Comedy|Drama|Romance,2016.0,3.29
Café de Flore,Drama,2011.0,3.76
Café solo o con ellas,Comedy,2007.0,1.5
Café. Waiting. Love,Comedy|Romance,2014.0,3.11
Cage Dive,Drama|Horror|Thriller,2017.0,2.17
Cage II: The Arena of Death,Action|Drama,1994.0,1.83
"Cage aux Folles II, La",Comedy,1980.0,3.07
"Cage aux Folles, La",Comedy,1978.0,3.76
Cage of Gold,Crime|Drama,1950.0,1.5
Caged,Crime|Drama,1950.0,3.48
Caged,Drama|Romance,2013.0,3.17
Caged,Drama|Thriller,2011.0,2.5
Caged,Horror|Thriller,2021.0,2.5
Caged Birds,Crime|Drama,2022.0,3.0
Caged Fury,(no genres listed),1983.0,2.5
Caged Fury,Action|Thriller,1990.0,1.75
Caged Heat,Action,1974.0,2.52
Caged Heat 3000,Sci-Fi,1995.0,1.75
Caged No More,Action|Drama|Thriller,2016.0,2.5
Caged Women,Action|Adventure|Drama,1980.0,2.5
Caged Women,Thriller,1982.0,2.25
Cahill U.S. Marshal (Cahill: United States Marshal) (Wednesday Morning),Western,1973.0,3.07
Caicedo (with Pole),Documentary,1894.0,3.3
Caillou's Holiday Movie,Animation|Children|Comedy|Romance,2003.0,0.75
"Caiman, The (Il caimano)",Comedy|Drama|Romance,2006.0,3.23
Cain and Mabel,Comedy|Musical|Romance,1936.0,3.33
Cain's Cutthroats,Action|Comedy|Drama|Western,1970.0,2.0
Caine (Shark!),Action|Adventure|Thriller,1969.0,2.6
"Caine Mutiny Court-Martial, The",Drama|War,1988.0,3.6
"Caine Mutiny, The",Drama|War,1954.0,3.9
Cairn,Drama,2008.0,4.0
Cairo,Comedy|Drama|Musical|Romance,1942.0,2.75
Cairo 'City of Contrast',Documentary,1938.0,3.5
"Cairo Station (a.k.a. Iron Gate, The) (Bab el hadid)",Crime|Drama,1958.0,3.5
Cairo Time,Drama|Romance,2009.0,3.35
Cake,Comedy|Romance,2005.0,2.27
Cake,Drama,2014.0,3.2
"Cake Eaters, The",Drama,2007.0,2.95
Cal,Drama|Romance|Thriller,1984.0,3.5
Calabacitas Tiernas,Comedy,1949.0,3.0
Calamari Union,Comedy,1985.0,3.46
Calamity Jane,Musical|Western,1953.0,3.35
Calamity Jane's Revenge,Western,2015.0,4.0
"Calamity, a Childhood of Martha Jane Cannary",Adventure|Animation|Children|Drama|Western,2020.0,3.75
Calculator,Sci-Fi,2014.0,2.74
Calcutta,Action|Crime|Drama|Film-Noir|Mystery|Romance|Thriller,1947.0,2.5
Calcutta,Documentary,1969.0,3.3
Calcutta Mail,Thriller,2003.0,1.88
Calder's Circus,Documentary,1961.0,3.5
Calendar,Drama,1993.0,3.36
Calendar Girl,Comedy|Drama,1993.0,2.31
Calendar Girl (Star Dust and Sweet Music),Musical|Romance,1947.0,4.0
Calendar Girl Murders,Crime,1984.0,3.25
Calendar Girls,Comedy,2003.0,3.48
Caleuche: The Call of the Sea,Drama|Fantasy|Horror,2012.0,1.88
Caliber 9,(no genres listed),2020.0,1.0
Caliber 9,Action|Crime|Thriller,1972.0,3.5
Calibre,Thriller,2018.0,3.45
California,Romance|Western,1946.0,3.0
California,Western,1977.0,2.17
California City,Documentary,2014.0,3.5
California Conquest,Adventure|Romance|Western,1952.0,2.5
California Dreamin' (Nesfarsit),Comedy|Drama|War,2007.0,3.67
California Dreaming,Comedy|Drama|Romance,1979.0,2.17
California Scheming,Thriller,2014.0,2.83
California Solo,Drama,2012.0,3.25
California Split,Comedy|Drama,1974.0,3.66
California Suite,Comedy,1978.0,3.05
California Typewriter,Documentary,2017.0,3.18
"Californie, La",Drama,2006.0,3.5
Californy 'Er Bust,Animation,1945.0,2.8
Califórnia,Drama,2015.0,3.38
Caligari: When Horror Came to Cinema,Documentary,2014.0,2.75
Caligula,Drama,1979.0,2.62
Caligula and Messalina,Romance,1981.0,2.0
Caligula with Mary Beard,Documentary,2013.0,3.2
Caligula: The Untold Story,(no genres listed),1982.0,1.43
Call + Response,(no genres listed),2008.0,2.17
Call Back,Horror|Thriller,2009.0,2.5
Call Boy,Drama,2018.0,2.5
Call Girl of Cthulhu,Comedy|Horror,2014.0,2.86
Call Her Ganda,Crime|Documentary,2018.0,4.0
Call Her Savage,Drama,1932.0,3.0
Call Jane,Drama,2022.0,3.05
Call Me,Drama|Thriller,1988.0,2.67
Call Me Bwana,Comedy,1963.0,2.9
Call Me Chihiro,Drama,2023.0,2.75
Call Me Claus,Children,2001.0,2.17
Call Me Crazy: A Five Film,Drama,2013.0,3.38
Call Me Human,Documentary,2020.0,4.0
Call Me Kate,Documentary,2023.0,3.75
Call Me King,Action|Crime|Drama,2017.0,3.0
Call Me Kuchu,Documentary,2012.0,3.58
Call Me Lucky,Documentary,2015.0,3.51
Call Me Madam,Comedy|Musical|Romance,1953.0,3.29
Call Me Miss Cleo,Documentary,2022.0,3.12
Call Me Mrs. Miracle,Children|Drama|Fantasy,2010.0,4.0
Call Me Savage,Adventure|Comedy|Drama|Romance,1975.0,3.2
Call Me by Your Name,Drama|Romance,2017.0,3.95
Call Me: The Rise and Fall of Heidi Fleiss,Drama,2004.0,3.12
Call Mom!,Comedy,2019.0,2.75
Call Northside 777,Crime|Drama|Film-Noir,1948.0,3.5
"Call Sign ""Banderas""",Drama|Thriller|War,2018.0,3.6
Call for Dreams,Crime|Drama|Mystery|Thriller,2018.0,3.0
"Call of Cthulhu, The",Horror|Thriller,2005.0,3.51
Call of Cuteness,Animation,2017.0,2.25
Call of Heroes,Action,2016.0,3.19
Call of the Blonde Goddess,Crime|Drama,1977.0,2.5
Call of the Unseen,Fantasy,2022.0,0.75
Call of the Wild (Call of the Wild 3D),Adventure|Children|Drama,2009.0,2.86
"Call of the Wild, The",Action|Adventure|Drama|Romance|Western,1935.0,2.94
Call of the Wolf,Adventure|Drama|Thriller,2017.0,4.17
Call to Arms,Action|Adventure|Drama,1973.0,0.5
"Call, The",Drama|Thriller,2013.0,3.45
Callan,Thriller,1974.0,3.0
Callas Forever,Drama,2002.0,2.92
Callaway Went Thataway,Comedy|Western,1951.0,3.0
Calle 54,Documentary|Musical,2000.0,3.38
"Callejón de los milagros, El",Drama,1995.0,3.11
"Caller, The",Horror|Mystery|Thriller,2011.0,3.23
Callie & Son,Drama,1981.0,2.5
Calling Bulldog Drummond,Crime|Mystery,1951.0,3.0
Calling Dr. Death,Mystery,1943.0,2.5
Calling Dr. Gillespie,Crime|Drama|Thriller,1942.0,3.0
Calling Dr. Kildare,Crime|Drama,1939.0,2.5
"Calling, The",Thriller,2014.0,3.15
Calm Before,Thriller,2021.0,1.0
Calm at Sea (La Mer à l'aube),Drama|War,2012.0,2.1
Calm with Horses,Crime|Drama,2020.0,3.44
Caltiki the Undying Monster,Adventure|Horror|Sci-Fi|Thriller,1959.0,2.92
Calum Von Moger: Unbroken,Documentary,2019.0,3.12
Calvary,Comedy|Drama,2014.0,3.77
Calvin Marshall ,Comedy,2009.0,2.62
Cam,Horror|Thriller,2018.0,3.05
Cam Closer,Horror,2013.0,2.0
Cam Girl,Comedy,2014.0,4.5
Cam Girls,Romance,2021.0,1.25
Cam Girlz,Documentary,2015.0,2.5
Cam-Girl,Mystery|Thriller,2016.0,2.0
Cam2Cam,Horror|Thriller,2014.0,2.81
Camaraderie,Comedy|Drama|Romance,2008.0,3.14
Camarades,Drama,1970.0,2.5
Camarón: The Film,Documentary,2018.0,3.75
Camarón: When Flamenco Became Legend,Drama,2005.0,2.25
Cambridge Spies,Drama,2003.0,3.71
Camel Spiders,Horror|Sci-Fi,2011.0,1.54
Camelot,(no genres listed),1982.0,3.25
Camelot,Drama|Musical|Romance,1967.0,3.54
Camera,Comedy,2000.0,3.54
Camera Buff (Amator),Drama,1979.0,3.78
Camera D'Albergo,Comedy,1981.0,3.0
Camera Obscura,Crime|Drama|Thriller,2000.0,1.67
Camera Obscura,Horror|Thriller,2017.0,2.75
Camera Phone,Horror,2012.0,0.5
Camera Shy,Comedy,2012.0,0.5
Camera Store,Drama,2016.0,3.67
Camera Test,(no genres listed),1995.0,2.0
Camera Trap,Horror|Thriller,2015.0,1.5
Cameraman Ganga Tho Rambabu,Drama,2012.0,2.93
"Cameraman's Revenge, The (Mest kinematograficheskogo operatora)",Animation|Comedy,1912.0,3.54
"Cameraman, The",Comedy|Drama|Romance,1928.0,3.86
Cameraman: The Life and Work of Jack Cardiff,Documentary,2010.0,3.06
Cameraperson,(no genres listed),2016.0,3.51
Cameron Esposito: Marriage Material,Comedy,2016.0,3.62
Cameron's Closet,Horror,1988.0,1.79
Camila,Drama|Romance,1984.0,2.97
Camilla,Adventure|Drama|Romance,1994.0,2.33
Camille,Comedy|Drama|Romance,2007.0,3.01
Camille,Drama,2019.0,2.5
Camille,Drama|Romance,1921.0,3.0
Camille,Drama|Romance,1936.0,3.71
Camille 2000,Drama|Romance,1969.0,3.12
Camille Claudel,Drama,1988.0,3.69
Camille Claudel 1915,Drama,2013.0,3.22
Camille Rewinds,Comedy|Romance,2012.0,3.08
Camino,Action|Adventure|Thriller,2016.0,2.92
Camino,Comedy,2016.0,3.5
Camino,Drama,2008.0,3.38
Camion,Drama,2012.0,3.0
Camjackers,Comedy,2006.0,1.5
"Camorra (A Story of Streets, Women and Crime)",Crime|Drama,1986.0,3.0
Camouflage (Barwy ochronne),Comedy|Drama,1977.0,3.91
Camp,Comedy|Musical,2003.0,3.19
Camp,Drama,2013.0,4.17
Camp 14: Total Control Zone,Documentary,2012.0,3.64
Camp Belvidere,(no genres listed),2014.0,3.62
Camp Blood,Horror,2000.0,1.75
Camp Blood 2,Horror,2000.0,1.5
Camp Blood 4,Horror,2016.0,1.0
Camp Blood 5,Horror,2016.0,1.0
Camp Blood 666,Horror,2016.0,0.75
Camp Blood 8: Revelations,Horror,2020.0,2.0
Camp Blood First Slaughter,Horror|Thriller,2014.0,0.5
Camp Cold Brook,Horror,2020.0,2.64
Camp Confidential: America's Secret Nazis,Animation|Documentary,2021.0,2.33
Camp Cool Kids,Children,2017.0,3.0
Camp Cucamonga,Children|Comedy|Drama,1990.0,2.6
